Qi_dia_corr,Qi_no_corr,absQc,Qc_dia_corr,Ql,fr,theta0,phi0,phi0_err,Ql_err,absQc_err,fr_err,chi_square,Qi_no_corr_err,Qi_dia_corr_err,A,alpha,delay,photons
21594.569966947824,31520.404030634778,17084.210068478373,22752.545970247975,11079.219820665186,5848685925.658818,2.4201750958570267,-0.7214175577327663,0.015554910907869274,246.0488717401072,280.91094425177266,5679.318892071571,0.0019250899386767013,1447.8294217447353,767.8162307402694,0.012101088038348098,1.8821693330358775,6.116809298010348e-08,0.26946095875042037
21551.23667518475,31368.77413029773,17236.152115270062,22990.949704352366,11123.91282825295,5848689249.143788,2.4183942598585095,-0.7231983937312837,0.012022506877198665,179.28039204348113,205.36476407253286,4424.8220527996855,0.0010628514103608966,1023.1508761853383,559.6047631126395,0.012101088038348098,1.8828622022503996,6.116809298010348e-08,0.4780411050039963
21259.255799802875,30775.136357992415,17178.37089891251,22899.97707746194,11024.568109063128,5848688750.809047,2.419082116115442,-0.7225105374743508,0.009472298637291602,145.85505004762257,170.60954702422973,3488.9296827644757,0.0006828900013520426,823.1632128144473,441.3745898749947,0.012101088038348098,1.883049746942554,6.116809298010348e-08,0.8382917561662875
21704.04582306372,31409.95115596389,17269.78617520146,22900.440894414354,11143.099161501426,5848688713.639477,2.4251164820759885,-0.7164761715138046,0.007697171142765881,113.33139839188192,133.60657050079809,2845.2570637626977,0.0004324718117701938,664.0542587385711,363.09157022648975,0.012101088038348098,1.8873217412006629,6.116809298010348e-08,1.5229134615025763
21389.41434779117,30991.51719384874,17257.53076503388,23009.392376189695,11084.924657657579,5848690328.135361,2.418890371258842,-0.7227022823309509,0.006208793820701722,94.68128493563239,109.83256232443237,2248.1055046510005,0.00028527877210928685,532.9007145651811,286.1981310707586,0.012101088038348098,1.887244286660935,6.116809298010348e-08,2.6672712272079058
21286.526714541702,30976.05186375423,17338.552058977875,23266.70386464715,11116.305303469628,5848691465.371078,2.4116442095611452,-0.729948444028648,0.005950723409235089,98.3891029442368,108.26088234715941,2086.1818927987683,0.00024064159815920223,558.273834779957,281.90162383085675,0.012101088038348098,1.8857422940538948,6.116809298010348e-08,4.717291780971633
21256.97971031582,30836.907956769886,17284.605603989345,23126.60001659649,11076.205892948621,5848689594.861732,2.4149222773883277,-0.7266703762014656,0.005181859395045439,81.07137195717775,102.98232794041948,2073.9534024965737,0.00019174279954685335,430.89273230317445,224.6764220970122,0.012101088038348098,1.8859535741585665,6.116809298010348e-08,8.37871076976422
21322.28870722998,30956.993664594527,17327.769893058034,23194.0913511959,11109.418857575287,5848689941.320992,2.4144500990780386,-0.7271425545117547,0.00550571937262634,82.35978292982215,100.63205900271484,2059.4406643653347,0.0001665890705094252,453.5728681384,222.1533053817658,0.012101088038348098,1.8860513550766567,6.116809298010348e-08,14.945560797804736
21419.913468380244,31121.6269563829,17274.618216356466,23076.10673426609,11108.593694087032,5848689563.919216,2.416734187692796,-0.7248584658969972,0.005374439762186407,92.03350242797032,105.047679913189,2251.45101996479,0.00015408754861266465,555.9599888674522,268.51166988370016,0.012101088038348098,1.8872092264531122,6.116809298010348e-08,26.709304430677893
21375.67476576017,31093.48377751815,17328.239392026586,23208.211304645352,11127.140778166475,5848690000.628307,2.4137970069169508,-0.7277956466728424,0.005994705293838261,89.86652673245412,104.35579205929106,2211.7409200186976,0.00014304404801652245,506.5586125493134,238.21736766580466,0.012101088038348098,1.8866422105263254,6.116809298010348e-08,47.384072378645044
21392.834155634708,31097.126709732638,17311.253293382055,23159.631477868057,11120.600134396998,5848689763.785349,2.415049685916661,-0.726542967673132,0.006025157929875544,89.72054602327212,111.39802464399702,2147.9837112128826,0.00014172737637476113,469.30312548350884,219.3749816927686,0.012101088038348098,1.886969389101665,6.116809298010348e-08,84.33963716249707
21383.96005458928,31118.61292997927,17302.631236271503,23166.507954221648,11119.786229842186,5848690093.65676,2.4141558723152867,-0.7274367812745066,0.005876848747313663,99.09432096760062,112.3530808282752,2385.996049318132,0.00013385594237189506,592.2298282081579,278.46683901584623,0.012101088038348098,1.8864747485199216,6.116809298010348e-08,149.91295881324274
21442.49404784667,31196.171072772162,17316.541074004756,23165.78887668491,11135.427269020014,5848689956.874672,2.4150942179410206,-0.7264984356487726,0.005904732523822272,95.56118687471302,116.16124570246038,2263.037107083025,0.00012962686372350435,518.5227133569355,240.23978353123536,0.012101088038348098,1.8857751732432835,6.116809298010348e-08,267.3459266061315
21457.898726100328,31266.570195739467,17309.969506127338,23174.792527975693,11141.661797467239,5848690117.25188,2.414230545019117,-0.7273621085706765,0.0061245549481461214,101.55746726937294,122.27164670339096,2549.709339092564,0.00013096314572999356,569.3408659048863,263.369177515535,0.012101088038348098,1.8848549332667932,6.116809298010348e-08,475.7633223782353
21456.476380780827,31225.62049570658,17287.594576634714,23113.92848674165,11127.192183174737,5848689789.8320055,2.4157339997311036,-0.7258586538586896,0.005767653086063931,105.20727254306487,121.24002488911076,2602.0550260624354,0.000133491262427215,605.0320340787536,280.13902152181726,0.012101088038348098,1.8853518250223997,6.116809298010348e-08,846.0661730871482
21470.5402509723,31264.99706027018,17287.551776589247,23119.091682362137,11132.170574410831,5848689816.436734,2.4154796036115282,-0.7261130499782651,0.005883223467034255,103.11146101004532,124.25488488666697,2374.624098943673,0.00013035835847486404,549.9293570162573,251.5759435949602,0.012101088038348098,1.8852993039196382,6.116809298010348e-08,1505.5523192548112
21486.771977591055,31308.162768694467,17308.12057568913,23160.673147480786,11146.172000959148,5848689979.48714,2.4147954980200437,-0.7267971555697493,0.0060500864604640416,106.85430621119065,123.15845641428488,2533.6074790578555,0.00012867586771214435,607.75904202663,279.09379365882455,0.012101088038348098,1.8848835251675622,6.116809298010348e-08,2679.2127059229824
21474.832191822483,31317.815278052112,17293.537005900707,23153.700643686614,11141.343986716121,5848690130.21105,2.414186484903594,-0.7274061686861989,0.00593053258422965,105.98959116348888,121.30215433065506,2391.53171335223,0.0001305686892017836,594.9804128206345,271.75900558628723,0.012101088038348098,1.8843228884373457,6.116809298010348e-08,4761.695510966935
21487.654136057532,31317.6004843648,17272.652090007556,23101.323094330997,11132.644693137256,5848689858.9742,2.415374447827377,-0.726218205762416,0.005720426520899088,104.84997611246342,124.92177366805475,2334.887407829275,0.00013034972603766516,559.1119494786104,255.88990685414174,0.012101088038348098,1.8839416051898215,6.116809298010348e-08,8473.576435661458
21505.907206916978,31348.420686079593,17278.310194608337,23107.116162579,11138.888568391812,5848689866.844088,2.4154609132992695,-0.7261317402905237,0.005720998372926908,106.15028187345804,124.15862409716014,2370.027424214974,0.0001335586964343466,575.8933112428663,264.00890461771235,0.012101088038348098,1.8834392488021656,6.116809298010348e-08,15081.511811675831
28367.814389539417,47594.84434239533,15339.21700086971,19626.377653170704,11600.516952315631,5848682968.168676,2.467960987494217,-0.6736316660955759,0.056296296384787545,926.1738760846432,862.69217063341,18718.892124623228,0.03096059259980507,10797.77461186678,4416.608269046656,0.012114585851546435,0.317364133908904,6.112649680105994e-08,0.00108298506323959
26663.767759581307,41762.82375227558,15352.799345472084,19389.101624288727,11225.934663650496,5848667874.606238,2.484589724368569,-0.6570029292212244,0.03916111792981885,614.5958876933955,635.4262885150041,14507.952547907216,0.015315564656884202,5760.141068488929,2685.5838650832247,0.012114585851546435,0.3341106232747147,6.112649680105994e-08,0.0018255658672207487
23131.000076560438,35004.20471816266,16220.054298403576,21282.008997811106,11084.008087211427,5848691687.925722,2.4374218604458373,-0.7041707931439558,0.03251636139816875,508.03893126092817,546.332986367762,11714.541511910282,0.009096872798438002,3534.9689896096083,1810.6924605562285,0.012114585851546435,0.34282691097353235,6.112649680105994e-08,0.002883285729703849
20978.891326795092,30370.57662163194,16236.95904300701,21345.841891727723,10580.387949841288,5848684901.260062,2.4351277840187886,-0.7064648695710045,0.023904097386548896,352.3467443858266,400.1635585802839,9105.326983635616,0.004655240573007261,2091.310251990312,1125.6068957537466,0.012114585851546435,0.34966664080843285,6.112649680105994e-08,0.004657979158881889
21272.14116958663,32075.043758508586,16536.281306825444,22401.367127410293,10911.077733564534,5848697021.17206,2.4011674628271003,-0.7404251907626929,0.019191200051453916,280.6504858590323,327.82214836674547,7482.664485808024,0.00300479083574483,1695.1066611172391,869.340978053844,0.012114585851546435,0.3489160109209712,6.112649680105994e-08,0.008393954698452033
21131.350055504878,30805.512494040337,17266.65187677513,23226.765900267234,11064.782854735824,5848691403.804302,2.40892769714992,-0.7326649564398732,0.015166063224560551,227.24438784643826,258.65486308185694,5460.44516704456,0.001674308974912956,1319.9545432562763,709.9417810265188,0.012114585851546435,0.3574550015804603,6.112649680105994e-08,0.01480484030572533
21083.653012700517,30588.11041467908,17119.141668661094,22895.62115722716,10976.155043488658,5848687859.800801,2.4153935927776753,-0.7261990608121179,0.012106092345555227,178.22723800304578,207.96238043075263,4512.4497546688835,0.0010891100517139624,998.4126880159927,537.9157461184169,0.012114585851546435,0.3560820439927074,6.112649680105994e-08,0.026281808175838462
21187.720695142332,30884.127305147438,17161.898976981764,23014.666482367138,11031.719245433831,5848689805.912545,2.4123721699647644,-0.7292204836250286,0.009058832829586364,144.0574308413399,170.9562693229639,3415.8637521578544,0.0006610265643103713,812.2399047873198,427.3843216239231,0.012114585851546435,0.3570619163151877,6.112649680105994e-08,0.046966547024015266
21555.88370550352,31436.216544651288,17284.698079030055,23108.543560053688,11152.613121453966,5848690482.264388,2.415807739909951,-0.7257849136798418,0.0074348079789429075,118.45885361566495,132.51801673752715,2619.1110929552888,0.00041884502334437666,679.4308648491774,362.29842558915345,0.012114585851546435,0.3554679559064917,6.112649680105994e-08,0.08501342545381867
21278.04427643188,30652.76672025054,17299.14757318428,23023.968669534093,11058.3016931319,5848688201.258121,2.42090762145313,-0.7206850321366631,0.006356202902436424,109.63078815615025,121.04933928839336,2243.293254589336,0.00030567660546872714,601.3874588659304,312.5010118830635,0.012114585851546435,0.35940040459589756,6.112649680105994e-08,0.149177676176631
21433.776712685798,31096.561241279353,17329.976491091325,23144.908997754057,11128.251171772783,5848688508.600295,2.416985326141152,-0.7246073274486415,0.0052005181034604385,81.41742636134585,99.52754095051533,1967.422267321415,0.00020602658275853606,447.95766163047904,238.44219315556185,0.012114585851546435,0.3588378590500102,6.112649680105994e-08,0.2672424659082657
21268.408820596444,30926.2076311004,17358.335435289056,23295.82131800062,11117.998674315277,5848690690.992651,2.4115209262279538,-0.7300717237237973,0.005086893739660683,76.84811273767374,93.17662137673413,1894.7790441039992,0.0001684530169029495,422.3493282766386,213.36986868055965,0.012114585851546435,0.35725693120202184,6.112649680105994e-08,0.4712832388194604
