Qi_dia_corr,Qi_no_corr,absQc,Qc_dia_corr,Ql,fr,theta0,phi0,phi0_err,Ql_err,absQc_err,fr_err,chi_square,Qi_no_corr_err,Qi_dia_corr_err,A,alpha,delay,photons
2858830.750042445,2873248.4900619895,45047.17532038794,45050.73741151836,44351.82151219871,4813251145.6047535,-3.1290173227260176,0.012575330863775514,0.00019669173856386602,9.800542856214898,5.190801405874994,13.041754696941265,2.3832340659403943e-07,36281.96152349552,36055.560594593575,0.021208993413571846,-0.18783088389479868,5.888329069747247e-08,101828.19964651567
2876675.7126213005,2890661.610460238,45024.552379403794,45027.96221850809,44334.01183640352,4813251225.949215,-3.129276995162305,0.012306754451912443,0.00015871025544844346,9.094036196810952,4.970925432824646,10.010676077978546,2.0271678866275476e-07,31619.020999077955,31327.310167198775,0.021208993413571846,-0.1879546092224592,5.888329069747247e-08,181025.10417320675
143604.32983732046,143605.58605143725,38033.174830372816,38033.26294560035,30069.442966891664,4813247292.8445835,-3.1394399324954225,0.00215257737975601,0.042737394048416685,1730.075345539923,1660.45116664288,4874.455379243971,0.020947060712700243,26754.56476963897,26758.23684407323,0.021195242695837807,1.4107515043587406,5.935143118404809e-08,0.003117704307071658
155341.95743177278,155368.2230306072,41665.75325419038,41667.64261326111,32854.912469402225,4813252186.411092,3.132069629402994,-0.00952301405073231,0.03158877458942697,1456.4432807517037,1406.7869743663662,3395.4623236639286,0.011058834576748191,21492.43071360426,21474.925280379546,0.021195242695837807,1.4060182268215384,5.935143118404809e-08,0.006041552565074719
160374.03146053897,160530.52083647283,43956.535607852245,43968.28339757066,34507.63915327176,4813250821.386036,-3.1184755725699804,0.02311708101981261,0.024826736270416074,1163.3189929924495,1079.6456146898765,2373.8191361365125,0.005994792561191666,16977.040309112424,16966.216904651614,0.021195242695837807,1.4010606508160566,5.935143118404809e-08,0.011231508547325082
151347.50239471937,151494.31838324876,44676.549974902235,44689.334519597105,34501.77665424877,4813250957.381644,-3.117672385599734,0.023920267990059186,0.019018722353568662,868.4537540730046,885.1588886862423,1996.9197896931387,0.0035799909109343773,11322.370312721177,11319.994936763536,0.021195242695837807,1.4030218728484847,5.935143118404809e-08,0.019643827563276896
163899.03130811357,163908.29031825176,44757.45479548489,44758.145233531905,35157.26977863902,4813251354.336046,-3.1360381932103243,0.005554460379468633,0.01579760784139401,800.6292027847268,629.4930541775587,1319.8228487982578,0.0021400979097415144,13248.129788159255,13243.108292231811,0.021195242695837807,1.4005626650978167,5.935143118404809e-08,0.036216394485347636
159415.83009899582,159439.73349716133,44511.08548929804,44512.948803920044,34796.79877409178,4813251677.657656,-3.1324427519376425,0.009149901652150632,0.01151566698240177,565.7164454086256,524.302096393486,1095.9667831726003,0.001323555549371806,8693.462110274088,8690.853316915141,0.021195242695837807,1.3996793473409614,5.935143118404809e-08,0.06343649359403365
179391.45719974535,179644.45934241332,45167.206876411234,45183.22859538221,36092.60407074196,4813249468.923842,-3.114961268380589,0.026631385209204095,0.008812860961336471,457.34154238354245,404.7943924200317,783.6997294480465,0.0007744529622549784,7890.23169825195,7875.83085720557,0.021195242695837807,1.4013897694224877,5.935143118404809e-08,0.11956567630669063
233696.1080913102,233936.2025889228,45362.69347063932,45371.73241029476,37995.052610102764,4813249679.96707,-3.1216356150111917,0.019961274666700692,0.0062301442393622826,327.30594065844645,287.5893826739073,548.6049953609149,0.0004058183089714724,8581.590071877217,8559.329971812647,0.021195242695837807,1.4021897857363081,5.935143118404809e-08,0.23464756436589523
288794.23180233326,288840.2950841007,45323.53607137758,45324.670473478276,39176.18339436783,4813253907.175846,-3.1345175616630514,0.007075091926741744,0.0050692046655970565,282.96561195103106,222.6763319052798,412.67923850029234,0.00026696626374884865,11015.421357610061,11013.130648350614,0.021195242695837807,1.3986282570742496,5.935143118404809e-08,0.44407481370779656
337285.2633516989,337466.2353312132,44437.04872529331,44440.18854524089,39266.495389276635,4813252462.942559,-3.1297053876007093,0.011887265989084036,0.004444572625108615,252.81299419336622,170.5484912550012,336.613054656258,0.00018697177053230438,15040.54225650118,15027.726644973372,0.021195242695837807,1.400920983580142,5.935143118404809e-08,0.8091242174417385
394607.5753282861,394802.91785978776,44529.967426708856,44532.453878503344,40016.492416226414,4813251855.823826,-3.131025239468477,0.010567414121316046,0.003359839734813107,196.24012362077113,125.50061798429067,241.66620080321147,0.00010368227584842714,14849.899475188966,14837.97449049487,0.021195242695837807,1.399822315026931,5.935143118404809e-08,1.4912426974707116
515987.70804050873,516295.3799683578,45249.75973526541,45252.12459577897,41603.497642818285,4813252536.562041,-3.131369140273338,0.010223513316455069,0.0028141051801246937,190.2867496411146,111.00722908136882,191.5600968189446,7.74637200555867e-05,23036.4002889329,22990.446441463206,0.021195242695837807,1.3996519560829968,5.935143118404809e-08,2.820768920813696
616160.6689249721,616604.2410657378,44797.06425486002,44799.40732669602,41762.93512673361,4813253867.792866,-3.131365057738459,0.01022759585133417,0.002770168525149758,175.02176262568153,89.58993745758438,188.2123506544132,6.1857601140995e-05,34118.1250521803,34047.02007715962,0.021195242695837807,1.399341711641825,5.935143118404809e-08,5.105712016831774
