Qi_dia_corr,Qi_no_corr,absQc,Qc_dia_corr,Ql,fr,theta0,phi0,phi0_err,Ql_err,absQc_err,fr_err,chi_square,Qi_no_corr_err,Qi_dia_corr_err,A,alpha,delay,photons
821364.5840211016,1155711.8606503212,390036.43398244487,452152.2376419863,291619.1040963496,5764316164.585347,2.6112265315325667,-0.5303661220572267,0.0011215711016607144,552.1998522801821,479.88818386330166,14.159829156186278,5.487711913911378e-06,6125.8859957458,3288.346442714725,0.010385867818628549,-2.1249493317476893,6.403658988830947e-08,9671.09758319818
825436.1836088726,1164645.89956579,389480.3605735944,451533.94069943845,291872.49230494286,5764316107.094593,2.6111270824096797,-0.5304655711801132,0.0009818882517051136,440.8959649091884,401.8545459026892,13.180367208400614,4.13368672179228e-06,5103.463249654071,2776.8685867827403,0.010385867818628549,-2.124653046299827,6.403658988830947e-08,17251.404095147507
830881.8272914538,1177266.969106909,390127.3819837116,452662.83622952166,293023.947823979,5764316137.219939,2.6097021481482536,-0.5318905054415394,0.0008568069522131511,386.1513790679797,337.2570324872258,11.055082381118405,2.9808515923114674e-06,4639.336815769791,2377.4691403794495,0.010385867818628549,-2.1241467455995195,6.403658988830947e-08,30843.23347044815
835091.1181055367,1183795.2475878873,390727.87623243267,453187.43145880394,293766.28134986095,5764316120.774135,2.6103480467140523,-0.5312446068757409,0.0007084027384125472,335.82166049592337,291.87395263519034,9.230647646328173,2.0937147892483993e-06,3895.3282920047195,2000.2985532649807,0.010385867818628549,-2.124728698292938,6.403658988830947e-08,55062.32537210954
837871.7197064543,1189629.758477047,390367.5194895598,452737.36919545545,293920.01138464233,5764316087.208043,2.6104687283822883,-0.5311239252075048,0.0006158588443015154,281.02535161982297,257.78580702389564,8.144256119167547,1.5364460940362729e-06,3307.7348546081757,1655.3103999432008,0.010385867818628549,-2.1254323023806974,6.403658988830947e-08,98116.14749604961
839905.7044094094,1192911.4803464783,389829.44820193504,451895.7655060175,293814.3670573542,5764316069.282837,2.6112888850730904,-0.5303037685167025,0.0005633881416960908,289.16016135309746,297.3608789840083,8.687239467700667,1.6780179180498717e-06,2933.7209172314924,1580.5035082682427,0.010385867818628549,-2.126609090174192,6.403658988830947e-08,174677.23397145286
841578.1501376205,1197734.2785029076,389879.2549634061,452168.97504450043,294134.3962515136,5764316045.881876,2.610476704450705,-0.5311159491390881,0.0005415517220222449,285.57443543818505,286.8875871229842,7.952563190746403,1.5423290317682246e-06,2931.242492397132,1615.6871064178551,0.010385867818628549,-2.126955536698463,6.403658988830947e-08,311113.884015797
842634.7888680862,1199222.0756374067,389734.0881943388,451880.96303472284,294141.3569673264,5764316054.961957,2.610927643307071,-0.5306650102827222,0.0006039103644211268,325.88543760791976,317.37929429645226,8.592144836815976,1.917439383523852e-06,3396.712883758428,1851.021490649274,0.010385867818628549,-2.1273834451727627,6.403658988830947e-08,553626.2338643761
574402.7712678621,715005.5184769625,326623.67578183993,367744.49181377795,224204.28683877803,5764314999.693515,2.664167549624783,-0.47742510396501,0.05556648021015447,18885.233653606774,18475.75332402735,941.2286374821437,0.01384733010760479,146853.85196933043,98230.00653865868,0.010346677003695355,1.2905895016174636,6.326388178138416e-08,0.07028624312752639
639767.8546625231,778656.0445984297,363339.4476019067,404294.514960571,247738.68114940688,5764314685.955486,2.6876105341887366,-0.4540002802222726,0.04420909787490534,14405.589181065658,16377.768955035937,794.0259616193945,0.007919235364558866,100872.62587889106,73485.76582552212,0.010346677003695355,1.303287681441007,6.326388178138416e-08,0.13880928688660626
540581.0873116326,682623.9789418798,378255.06633434026,442714.34921677306,243388.7063617542,5764315729.751878,2.5951910485646827,-0.5464016050251104,0.03238035620658694,12440.19566952646,13147.020366598983,507.22152125946883,0.003917368760400648,69165.87335628977,47242.49927742525,0.010346677003695355,1.303625566419859,6.326388178138416e-08,0.21757341019971635
587480.8884160471,735923.4797210927,392937.0587938872,454217.0259963274,256162.38477019963,5764315438.463803,2.616119295471859,-0.5254733581179343,0.026570798670584914,8969.74839468746,10058.397468515448,429.8595489215031,0.0024028609838170683,53227.71239402742,37367.56591301864,0.010346677003695355,1.3045643396671298,6.326388178138416e-08,0.4177302467147428
635324.2123156828,813447.7237408576,387140.62418745627,446752.3641673695,262303.6114387682,5764315279.040605,2.6190657677003437,-0.5225156044686294,0.019747034064833396,7208.693737088835,7102.648554726572,293.25693848562577,0.00130744742702631,55645.7120698166,36293.13346919598,0.010346677003695355,1.3097505165483416,6.326388178138416e-08,0.7918999603492466
632248.5402966224,814356.6334787431,387229.7622708717,448681.4176316655,262438.99456680595,5764315573.429512,2.612048246748468,-0.5295401547801797,0.014245740518533435,5181.537492759729,5422.450387848604,221.69666653084258,0.0007272853205716122,41019.383882638875,25858.21426979354,0.010346677003695355,1.3099894074687242,6.326388178138416e-08,1.4036125519522358
644140.9217965519,835684.2352434346,383082.01845786924,443542.3873584528,262671.86399217026,5764315986.0289545,2.613352860790991,-0.5282558052223421,0.009648309725441421,3613.9658750757476,4214.118248251887,162.54416074396494,0.00039575091899192303,26301.82869074825,16739.890517452284,0.010346677003695355,1.310843460465992,6.326388178138416e-08,2.5294174839962547
614285.539120658,790272.1839488484,390051.26758764434,454288.38614171365,261154.4036401569,5764316375.488765,2.603325612239199,-0.5382670413505943,0.008081597772447949,3098.480725444697,3124.7467719666747,120.4657515384459,0.0002355433541344449,22774.217436106752,14750.916577165657,0.010346677003695355,1.3104023497991857,6.326388178138416e-08,4.341017612241654
669906.9596901948,882285.74798763,388256.7665107656,451204.45675853407,269611.9238382574,5764315785.701708,2.6070648789363773,-0.5345663259824716,0.006767589408758932,2214.6671375888277,2060.945950248547,91.91700643742593,0.00013083008243965194,19001.651541257103,11302.297358001231,0.010346677003695355,1.3125734994457057,6.326388178138416e-08,8.28387189483749
699810.9447087103,931324.7327923749,391001.9533630011,454067.8667991121,275385.6467919043,5764315899.143074,2.6082433678158576,-0.5333492857739357,0.004220086863714049,1718.5508187383057,1781.95638657595,63.0485335826729,7.371112901929347e-05,13576.808064481456,8486.239809519275,0.010346677003695355,1.3115030033465194,6.326388178138416e-08,15.271805341724182
