Qi_dia_corr,Qi_no_corr,absQc,Qc_dia_corr,Ql,fr,theta0,phi0,phi0_err,Ql_err,absQc_err,fr_err,chi_square,Qi_no_corr_err,Qi_dia_corr_err,A,alpha,delay,photons
74279.3236721405,88880.53127280096,16968.6873267074,17630.32900927638,14248.437206760858,5766695425.018815,2.8667628254714077,-0.27482982811838547,0.0058920525138159915,110.73986474766345,99.41955223957396,1573.6975573445418,0.0007219584617168411,2976.1028025627643,2148.255782846795,0.0107004810174905,-0.6813343586233778,5.9217056763196165e-08,1.8708721654455835
75900.5363729307,91708.48454208608,16817.563334235732,17485.383254131917,14211.456855325263,5766695472.24389,2.864325043885135,-0.2772676097046581,0.004528438197754629,88.65271283733846,76.36699830028391,1175.7324110600555,0.00043623790866716697,2474.967697726479,1757.362683634981,0.0107004810174905,-0.6788427925423791,5.9217056763196165e-08,3.3371221528114896
76820.25592877231,93416.36569518434,16745.226720396156,17419.82043030988,14199.85122455491,5766695847.292031,2.862385918463533,-0.27920673512626,0.003357058444686314,64.63204150890779,57.69277614830466,903.395112732922,0.00024629292081925223,1758.147828440878,1248.5509867822454,0.0107004810174905,-0.6793090314319667,5.9217056763196165e-08,5.9469449186656425
76443.72510546017,92525.73723117932,16790.230542961763,17456.65938813547,14211.358970711062,5766695585.4770975,2.864386553705907,-0.27720607120914287,0.0025095740333047666,51.211210538136434,45.60105663088126,671.1544967197508,0.00014464553894181348,1410.5090953494534,1002.8545991356762,0.0107004810174905,-0.6790274681142474,5.9217056763196165e-08,10.570124971389866
77069.93685264686,93523.35928639426,16844.655332401813,17518.25863854475,14273.779936595876,5766695866.377259,2.8633815940711633,-0.2782102697821164,0.0019310980223475646,35.80089539241526,30.873770186602176,499.9677424851925,7.513446722596145e-05,1053.4423231076712,735.5891737483345,0.0107004810174905,-0.6783912180529711,5.9217056763196165e-08,18.895442128052107
76545.03763083722,93047.75688878755,16798.36902158308,17478.68135630584,14229.45546685715,5766695952.198953,2.8616728351542604,-0.2799198184355329,0.0014465642678396287,27.33491222897664,24.31450490647807,386.86459910382945,4.4595205020791396e-05,785.8700119335241,547.1700117004582,0.0107004810174905,-0.6782249590251097,5.9217056763196165e-08,33.468625904288466
76457.02898193017,92689.14932828165,16816.08386286894,17489.738204311652,14233.735346342577,5766695697.706544,2.8631435459798,-0.27844910760999303,0.0011416917239864416,20.681689944194016,18.093505247819923,300.10898943684015,2.609319743832453e-05,602.7676528435968,423.5984501248759,0.0107004810174905,-0.6777915021908042,5.9217056763196165e-08,59.514732830321655
76272.27300707219,92507.0027800227,16855.852054357096,17535.97005750738,14257.897301725152,5766695763.169797,2.862173414499517,-0.27941902322946727,0.0008642332507335889,16.58441178728434,14.68059428301097,228.8696338105141,1.5941519862287115e-05,464.9432989056246,329.33640802681674,0.0107004810174905,-0.677135681055741,5.9217056763196165e-08,105.91346668898645
76285.38362095573,92492.04623795435,16823.982558647764,17500.253972345676,14234.733824957191,5766695809.5467,2.8626684073204176,-0.27890860139484946,0.0006232940444738583,11.829852949103763,11.01687894514206,173.95578673738942,8.614037706873032e-06,328.9782234455386,229.35861833072894,0.0107004810174905,-0.6781100491313599,5.9217056763196165e-08,188.11540292446458
76774.63339698821,93136.08102176905,16809.367357149964,17481.759331293255,14239.412573994103,5766695443.378464,2.8633350524567702,-0.2782502829834222,0.0004834762243890941,9.23618020618439,8.124000392439383,128.06350544942055,4.97937056474663e-06,267.8163958550589,189.0204738738466,0.0107004810174905,-0.6784623085761036,5.9217056763196165e-08,335.0958676524215
76821.71533047437,93252.96726775027,16809.93454508915,17484.046404476456,14242.549034113845,5766695610.029029,2.862994320574892,-0.27858989378874455,0.00034306601109894625,7.048578321028937,6.481420581752733,95.3379834054531,2.798313153911047e-06,187.00791397887465,131.85188291530343,0.0107004810174905,-0.6783026000521113,5.9217056763196165e-08,596.0786041073525
76867.06489070742,93218.3673135074,16799.8997221988,17469.631641531956,14234.538184697614,5766695326.824321,2.863796880943158,-0.2777927700522167,0.00030555152548342564,6.013026260028941,5.434609717614049,83.36730230612169,2.0949778803255208e-06,158.4058962115878,112.34668508396022,0.0107004810174905,-0.6780756469197469,5.9217056763196165e-08,1059.6759935286836
76872.03124901427,93332.86859343218,16816.963771855935,17491.852779437235,14249.458543468152,5766695533.845509,2.862897422199226,-0.278688866467442,0.0002594781972756941,5.084777117852167,4.640542216176357,70.09127185289525,1.4776598404619864e-06,144.52001516368722,101.81704886970009,0.0107004810174905,-0.6783532259176417,5.9217056763196165e-08,1885.9534087817951
76948.02213202335,93322.83780493143,16812.67249487162,17482.930494892975,14246.143719090223,5766695284.349418,2.8637831343243505,-0.2777961580564173,0.00017018202319499338,3.3247771667741786,3.05043962008458,46.926961731243345,6.443230169508476e-07,90.21775015422298,64.63685795717063,0.0107004810174905,-0.6777574949596645,5.9217056763196165e-08,3353.9029993277
76926.14476743816,93297.2829028554,16818.079869572503,17489.010401693045,14249.430015656362,5766695264.704485,2.8636884211693405,-0.27788776747351007,0.00019359098951020906,4.098284661095087,3.9711117439717696,56.46629633274152,7.909178973372618e-07,104.46166578570697,76.54189499038495,0.0107004810174905,-0.6776531275472715,5.9217056763196165e-08,5964.854281940126
76939.23055503165,93348.48463289844,16821.45542181296,17493.78317183649,14253.047357258152,5766695286.27002,2.8634308222548603,-0.2781406506986127,0.00016889371035905146,3.715872850661988,3.634817310641938,50.57100456481798,6.341935412637828e-07,96.37699062486924,69.04548628905495,0.0107004810174905,-0.6775167366896726,5.9217056763196165e-08,10609.668215890602
77008.35247860236,93477.34931099578,16819.616705880813,17492.74361204162,14254.727422439795,5766695329.797901,2.8632513135855437,-0.27831530420424905,0.00023261023013840265,4.833206386473508,4.9756822918175025,70.9506693748741,8.106358533002181e-07,113.09427749454463,84.12732394381146,0.0107004810174905,-0.6774090809385691,5.9217056763196165e-08,18872.523854434967
77107.0941982622,93687.93164385503,16805.55780491728,17479.803127825944,14249.508805619847,5766695360.262846,2.86292397381736,-0.2786516865121167,0.00017406750027064706,4.403144417514811,4.738182118124792,71.12633050813353,8.097430265583817e-07,86.51922457029613,64.07007064732575,0.0107004810174905,-0.6780988576106952,5.9217056763196165e-08,33560.8789221788
114543.43793676919,154086.0673973271,15776.178646588754,16354.226487540334,14310.945385604227,5766689692.874373,2.874925507220828,-0.26666710841486024,0.02216977870683995,431.3316041939995,369.3830032688131,6115.1120184236215,0.012595668370521517,30760.57587417906,17735.743457469674,0.010696990820821792,0.8197245318576171,5.960529321744657e-08,0.00643394833542237
84767.88072962312,105034.66936796943,16263.60283753451,16888.829143454022,14082.98828756849,5766696152.46626,2.8686428176837873,-0.27294983590600586,0.01706834217425071,321.4754879972091,284.1803908929254,4683.003687644819,0.006678847366461032,11412.867515207348,7823.451678310593,0.010696990820821792,0.8218599290842205,5.960529321744657e-08,0.010729019868484225
82065.75429281172,99727.10711178278,16350.857975546438,16948.898772855,14047.659807527605,5766692156.095641,2.875155363835731,-0.2664372897540621,0.012970010946537049,254.1078433312506,225.06269335783617,3553.250889298943,0.003934359594219667,8178.605376345796,5689.377246689694,0.010696990820821792,0.8222669315009644,5.960529321744657e-08,0.01891633664368574
78227.78140816162,94442.57737527514,16766.03893747704,17406.54874662743,14238.356542234767,5766692995.723099,2.8694714636917857,-0.2721211898980075,0.009892942322392871,191.34638919214,174.87238126216025,2726.8361264742,0.0022041382185432634,5578.927629247286,3939.8065482263714,0.010696990820821792,0.8272376159482717,5.960529321744657e-08,0.033649412656130084
74529.97507360645,89985.97196946925,16595.946586623693,17255.927806177737,14011.779902092554,5766695732.116467,2.8641293004888038,-0.27746335310098935,0.007490924192606525,140.87042736452736,126.06126270124396,2032.302157793419,0.0012170685030116577,3905.3239091831897,2786.327247527763,0.010696990820821792,0.8246433779904573,5.960529321744657e-08,0.05845454942123941
73396.50678310725,88303.1307010912,16700.265052375464,17367.355721937034,14044.171401133852,5766695450.55859,2.8635313198836645,-0.27806133370612846,0.005712120358835684,104.84178560186932,92.11145290437483,1519.15094578027,0.0006652184475483515,2918.9023650145755,2115.2989643075057,0.010696990820821792,0.8247211000087838,5.960529321744657e-08,0.10375967525388584
75013.72134113898,90296.86430117712,16690.41666115615,17343.554091799288,14086.649130873047,5766694755.297797,2.8662836015814004,-0.2753091597894183,0.0040126537767926065,78.84428540475402,71.08165746884526,1092.4955992068449,0.0003633826753827575,2074.7786980986143,1487.8767917087532,0.010696990820821792,0.8272925954194319,5.960529321744657e-08,0.18588633359927018
75028.41618329214,90328.13907359599,16713.258120917966,17368.58860744526,14103.678982962296,5766694659.194554,2.866018813903345,-0.27557383968644805,0.0033518408538034034,61.127691266651254,53.687981976055475,892.9741928203646,0.0002282050552441335,1815.8269610799653,1296.0476519925755,0.010696990820821792,0.8288225053486712,5.960529321744657e-08,0.3308799721324555
74828.06542483484,90571.80126332644,16748.382427370867,17426.38354411953,14134.630714627756,5766695737.972639,2.861730096894111,-0.27986255669568205,0.0024214642565270885,43.16884736650284,40.43531860617672,691.6700877634768,0.0001239160322460926,1141.2804866330757,810.954790136796,0.010696990820821792,0.8281766048271078,5.960529321744657e-08,0.5890222258415181
75123.29599053258,90651.5062381419,16719.28193302406,17381.93702151423,14115.832772249316,5766695269.370912,2.864582783825082,-0.2770123623539001,0.001808043819681786,33.132734202134024,30.42895742640932,502.6418827013585,7.00853362104664e-05,891.3420139322415,639.884089456747,0.010696990820821792,0.8279801734368872,5.960529321744657e-08,1.047333333113249
